text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
"RT @TomasZdechovsky: Allegedly, #China is threatening with reactions if #EU report on #covid_19 #desinformation comes out. Therefore, #EU s",FALSE,0,NA,2020-04-30T04:05:45Z,FALSE,NA,1255709901042536449,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",StayHea55715399,646,TRUE,FALSE,NA,NA
"A new form has been released to our volunteers task-distribution mailing list.  

Distribution of tasks April 29, https://t.co/q90MJAJcej",FALSE,0,NA,2020-04-30T04:05:44Z,TRUE,NA,1255709900572954629,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Crowdfightcovi1,0,FALSE,FALSE,NA,NA
"The Truth Will Out. Care to comment, MinisterHealth @AdrianDix? Please share with Dr.Henry {who wisely is not visib https://t.co/7xmLHn4Xgo",FALSE,0,NA,2020-04-30T04:05:43Z,TRUE,NA,1255709895342428162,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",joan_rollins,0,FALSE,FALSE,NA,NA
"RT @Tele13_Radio: Son confiables los exmenes que se aplican en Chile para detectar la cantidad de contagiados de #Covid_19?

De ello habl",FALSE,0,NA,2020-04-30T04:05:42Z,FALSE,NA,1255709889005080577,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FabiParraguezM,2,TRUE,FALSE,NA,NA
"RT @CancilleriaVE: En marzo 2018, cumpliendo rdenes de la OFAC, el Banco JP Morgan Stanley, devuelve una operacin por 300 mil dlares des",FALSE,0,NA,2020-04-30T04:05:41Z,FALSE,NA,1255709885519613954,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Ambrosa2,45,TRUE,FALSE,NA,NA
"RT @TheRitamApp:     1     ,          10,000 #Covid_19
#IndiaFightsCorona",FALSE,0,NA,2020-04-30T04:05:40Z,FALSE,NA,1255709881337884677,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",MediaPrerna,5,TRUE,FALSE,NA,NA
RT @evankirstel: Scientists link vitamin D deficiencies to higher COVID-19 mortality rates https://t.co/B4uCSmSEp8 @IrmaRaste @eViRaHealth,FALSE,0,NA,2020-04-30T04:05:39Z,FALSE,NA,1255709878854791169,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",EvaSmartAI,8,TRUE,FALSE,NA,NA
"RT @AWKWORDrap: We cant pay rent.
We cant buy food.
We cant care for our sick and dying.
We cant educate our children.

Join the #Gener",FALSE,0,NA,2020-04-30T04:05:37Z,FALSE,NA,1255709871539970049,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",sharokh_mirzai,775,TRUE,FALSE,NA,NA
"RT @ganesh_charan_:     #     ,       #        ",FALSE,0,NA,2020-04-30T04:05:36Z,FALSE,NA,1255709866829721602,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",DrYogeshGarg3,50,TRUE,FALSE,NA,NA
RT @FinanzasEc:    | @el_BID pondr a disposicin de Ecuador ms de USD 700 millones para enfrentar la emergencia del #Covid_1,FALSE,0,NA,2020-04-30T04:05:36Z,FALSE,NA,1255709863667290120,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",patya717,83,TRUE,FALSE,NA,NA
"RT @CancilleriaVE: En medio de la Pandemia Mundial por el #Covid_19, la Administracin Trump y la UE insisten en decir que las sanciones co",FALSE,0,NA,2020-04-30T04:05:35Z,FALSE,NA,1255709862165692418,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",jesush2010,382,TRUE,FALSE,NA,NA
RT @SenadoGovCo: #SesinPlenariaNoPresencial | Intervencin del S. @ernestomaciast @CeDemocratico en debate sobre aspectos especficos de l,FALSE,0,NA,2020-04-30T04:05:35Z,FALSE,NA,1255709861733634052,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",nenoriega5,3,TRUE,FALSE,NA,NA
"Selamat pagi!
Sudah bangun kan Kals?
Hayo olahraga ringan dulu yuk. .
.
Coba mimin tes deh, masih mengantuk atau ng https://t.co/zAmCWHA9RS",FALSE,0,NA,2020-04-30T04:05:34Z,TRUE,NA,1255709857258315782,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",kidzaniasub,0,FALSE,FALSE,NA,NA
"RT @naoyaokane: 



@
@naoyaryugaku100 

# # # #",FALSE,0,NA,2020-04-30T04:05:34Z,FALSE,NA,1255709857010683904,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",naoyaryugaku100,1,TRUE,FALSE,NA,NA
"RT @elsolde_mexico: #VIDEO |  ""Son unas princesas para tratar a los pacientes!""

Este es el retrato del abandono en el que est el perso",FALSE,0,NA,2020-04-30T04:05:33Z,FALSE,NA,1255709854527901696,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",marthacitlalin,20,TRUE,FALSE,NA,NA
"RT @AWKWORDrap: We cant pay rent.
We cant buy food.
We cant care for our sick and dying.
We cant educate our children.

Join the #Gener",FALSE,0,NA,2020-04-30T04:05:33Z,FALSE,NA,1255709853613469703,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RickieBansbach,775,TRUE,FALSE,NA,NA
"RT @azucenau: En #Tlalpan, #CDMX Don Sergio, un adulto mayor en situacin de calle con sntomas de #COVID_19 se resguard en un cajero tras",FALSE,0,NA,2020-04-30T04:05:33Z,FALSE,NA,1255709852250374145,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",victor22_g,17,TRUE,FALSE,NA,NA
"RT @ChouhanShivraj: ,

                      ",FALSE,0,NA,2020-04-30T04:05:30Z,FALSE,NA,1255709840141402112,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Vaishna26392022,3284,TRUE,FALSE,NA,NA
"Were proud to support Australias response to COVID-19 by teaming up with @Stryker_Jobs to produce up to 1,000 Eme https://t.co/vTgcU6ST2S",FALSE,0,NA,2020-04-30T04:05:30Z,TRUE,NA,1255709839344365570,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",varleygroupau,0,FALSE,FALSE,NA,NA
RT @docvjg: This lady is working in a ICU deptt. in hospital where covid patients are treated.She came home after 20 days of non-stop servi,FALSE,0,NA,2020-04-30T04:05:28Z,FALSE,NA,1255709833308889090,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ansul_005,997,TRUE,FALSE,NA,NA
"RT @policia: Gracias a esta #herona por su ejemplo de superacin.
Paquita ha luchado 40 das contra la #Covid_19 y tras  superar la",FALSE,0,NA,2020-04-30T04:05:27Z,FALSE,NA,1255709829525639169,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Candy24458403,157,TRUE,FALSE,NA,NA
"RT @JhaSanjay: A neutral appraisal of how #Modi Jis govt has handled #Covid_19 so far: 

Infection and mortality rate, testing and tracing",FALSE,0,NA,2020-04-30T04:05:27Z,FALSE,NA,1255709829173112833,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Indian19109556,21,TRUE,FALSE,NA,NA
"RT @PemaKhanduBJP: Arunachal received 3.5 tonnes of medical load containing PPEs, masks &amp; other supplies that arrived today in C130 Aircraf",FALSE,0,NA,2020-04-30T04:05:26Z,FALSE,NA,1255709821866610688,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",proshillong,168,TRUE,FALSE,NA,NA
"RT @SgtTsuda: 
#StayHome 
#Covi",FALSE,0,NA,2020-04-30T04:05:22Z,FALSE,NA,1255709808616894464,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",121211Ayako,6,TRUE,FALSE,NA,NA
"RT @LambaAlka: This is the real kind of discussion which India needs at this hour.. .

#Covid_19 #lockdown 

#RaghuramRajan #RahulGandhi",FALSE,0,NA,2020-04-30T04:05:22Z,FALSE,NA,1255709806888771584,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",SadquaManzoor,50,TRUE,FALSE,NA,NA
"RT @APDIELCOROZO1: En la lucha contra el #Covid_19, nustr@s Milician@s del sector Corazn del Dulce de la APDI el Corozo, trabajan con entu",FALSE,0,NA,2020-04-30T04:05:21Z,FALSE,NA,1255709804263284736,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",AebMilicia,8,TRUE,FALSE,NA,NA
"RT @FFAAECUADOR: #ElOro 
Soldados del Grupo de Caballera de Blindada N. 4 Febres Cordero, realizaron el control de la restriccin vehicul",FALSE,0,NA,2020-04-30T04:05:19Z,FALSE,NA,1255709794331176961,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",CordoncilloTp,14,TRUE,FALSE,NA,NA
"RT @CarlosLoret: En #Mxico ya son mil 732 las personas que han fallecido por #COVID_19, 163 ms que el reporte de ayer. 
17 mil 799 casos",FALSE,0,NA,2020-04-30T04:05:15Z,FALSE,NA,1255709776429883396,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ita_ns,192,TRUE,FALSE,NA,NA
RT @62BRINGURDANETA: @62BRINGURDANETA  Te  Recuerda  la prevencin es la clave para combatir el #Covid_19. Sigue minuciosamente las normas,FALSE,0,NA,2020-04-30T04:05:12Z,FALSE,NA,1255709763951824901,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",rjpm87,9,TRUE,FALSE,NA,NA
RT @62BRINGURDANETA: #ATENCIN   @62BRINGURDANETA @6201CIACMDO junto a  Polica Municipal continan la supervision del uso del  Tapabocas,FALSE,0,NA,2020-04-30T04:05:11Z,FALSE,NA,1255709760537624576,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",rjpm87,10,TRUE,FALSE,NA,NA
RT @62BRINGURDANETA: #AHORA La @62BRINGURDANETA contina supervision de las medidas sanitarias y uso del tapabocas en cumplimiento de los,FALSE,0,NA,2020-04-30T04:05:10Z,FALSE,NA,1255709755689111552,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",rjpm87,8,TRUE,FALSE,NA,NA
RT @docvjg: This lady is working in a ICU deptt. in hospital where covid patients are treated.She came home after 20 days of non-stop servi,FALSE,0,NA,2020-04-30T04:05:10Z,FALSE,NA,1255709754501951488,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",GauravK45681503,997,TRUE,FALSE,NA,NA
RT @62BRINGURDANETA: #ATENCIN   @62BRINGURDANETA @6201CIACMDO junto a  Polica Municipal continan la supervision del uso del  Tapabocas,FALSE,0,NA,2020-04-30T04:05:09Z,FALSE,NA,1255709751415103488,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",rjpm87,7,TRUE,FALSE,NA,NA
RT @DrZweliMkhize: This is where the 217 members of the Cuban Medical Brigade will be deployed to assist South Africa in its fight against,FALSE,0,NA,2020-04-30T04:05:07Z,FALSE,NA,1255709744737783809,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",MrBMpetsheni,444,TRUE,FALSE,NA,NA
"RT @62BRINGURDANETA: #AHORA La @62BRINGURDANETA   supervisan el uso del tapabocas de los usuarios  del mercado ""DIMO"" ubicado en la prolo",FALSE,0,NA,2020-04-30T04:05:07Z,FALSE,NA,1255709742137253889,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",rjpm87,16,TRUE,FALSE,NA,NA
"RT @LambaAlka: This is the real kind of discussion which India needs at this hour.. .

#Covid_19 #lockdown 

#RaghuramRajan #RahulGandhi",FALSE,0,NA,2020-04-30T04:05:06Z,FALSE,NA,1255709739381428225,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",AkramMa15452302,50,TRUE,FALSE,NA,NA
"RT @62BRINGURDANETA: #AHORA La @62BRINGURDANETA   supervisan el uso del tapabocas en la instalacin del mercado ""DIMO"" ubicado en la prol",FALSE,0,NA,2020-04-30T04:05:06Z,FALSE,NA,1255709737875918848,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",rjpm87,12,TRUE,FALSE,NA,NA
RT @ministeriosalud: Subsecretario de Redes Asistenciales @arturozunigaj se reuni con compaeros de trabajo de funcionaria fallecida por #,FALSE,0,NA,2020-04-30T04:05:02Z,FALSE,NA,1255709723887906816,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",coronavirusCL,3,TRUE,FALSE,NA,NA
"RT @marvinicio: Est artculo se los dejo de tarea sin arrobar a nadie , solo utilicen el sentido comn  y dense por favor una idea del #Co",FALSE,0,NA,2020-04-30T04:05:02Z,FALSE,NA,1255709721710993408,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",marvinicio,18,TRUE,FALSE,NA,NA
RT @NoticiasCaracol: Usaqun tiene poblacin muy vulnerable ante la emergencia por el coronavirus #COVID_19. Este fue el recorrido que real,FALSE,0,NA,2020-04-30T04:05:01Z,FALSE,NA,1255709719987093504,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",LuisMoralesG3,11,TRUE,FALSE,NA,NA
" 

# https://t.co/HImjXWSsrk",FALSE,2,NA,2020-04-30T04:05:00Z,TRUE,NA,1255709713280282628,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",ktnewsonline,0,FALSE,FALSE,NA,NA
"RT @_mdoc: As we record more cases of #COVID_19 across Africa, #HealthcareWorkers at all levels are faced with a common challenge of workin",FALSE,0,NA,2020-04-30T04:05:00Z,FALSE,NA,1255709713171447809,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",iamchidindu,1,TRUE,FALSE,NA,NA
"RT @naoyaokane: 



@
@naoyaryugaku100 

# # # #",FALSE,0,NA,2020-04-30T04:04:59Z,FALSE,NA,1255709708242976769,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",naoyaokane,1,TRUE,FALSE,NA,NA
"RT @prasitchai_k: '    

""   ",FALSE,0,NA,2020-04-30T04:04:58Z,FALSE,NA,1255709705063686145,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",MinanaVaNessa,3887,TRUE,FALSE,NA,NA
"RT @SenadoGovCo: #SesinPlenariaNoPresencial |  Intervencin de la H.S @PalomaSenadora  del @CeDemocratico, en debate sobre aspectos espec",FALSE,0,NA,2020-04-30T04:04:56Z,FALSE,NA,1255709698759766017,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DiegoFSuarezC,3,TRUE,FALSE,NA,NA
"RT @ministeriosalud: AHORA: Dra. @ximenaguilera, integrante del Consejo Asesor #COVID_19, detalla la capacidad de ampliar la deteccin de c",FALSE,0,NA,2020-04-30T04:04:56Z,FALSE,NA,1255709698671722501,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",coronavirusCL,5,TRUE,FALSE,NA,NA
"RT @prasitchai_k: '    

""   ",FALSE,0,NA,2020-04-30T04:04:52Z,FALSE,NA,1255709681105776640,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",xmmenggx,3887,TRUE,FALSE,NA,NA
RT @farizzio: Te obligan que vayas a trabajar el 4 mayo. Pero primero los empresarios y el ministro de trabajo aliados. sacan una resoluci,FALSE,0,NA,2020-04-30T04:04:51Z,FALSE,NA,1255709677205291008,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Talyvargasp,538,TRUE,FALSE,NA,NA
"RT @_asirella27: Susyal mesafeyi kuruyalm. 

#Covid_19 https://t.co/PmOB47gvOk",FALSE,0,NA,2020-04-30T04:04:51Z,FALSE,NA,1255709675485618177,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",HasanYlmz1903,2,TRUE,FALSE,NA,NA
Wine @SKnoss #isolationart #wine #covidart #wine #cartoons #canadianart #covid_19 https://t.co/8pe4NIioF4,FALSE,0,NA,2020-04-30T04:04:51Z,FALSE,NA,1255709674705268736,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",SKnoss,0,FALSE,FALSE,NA,NA
"RT @Alito85: @JonatanViale Jodeme que el Acta de Libertad dice que el domicilio fijado es ""Situacin de Calle"" cuando se supone liberado po",FALSE,0,NA,2020-04-30T04:04:47Z,FALSE,NA,1255709659840811008,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Magdale42331230,18,TRUE,FALSE,NA,NA
"""Once you choose hope, anything's possible."" Christopher Reeve...
#__ 
#Covid_19 
#_ https://t.co/ulHR9qwBra",FALSE,0,NA,2020-04-30T04:04:42Z,TRUE,NA,1255709639683047433,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",sbinhamed2020,0,FALSE,FALSE,NA,NA
RT @anasinbox:                      ,FALSE,0,NA,2020-04-30T04:04:39Z,FALSE,NA,1255709626428993544,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",HabibAn27709462,4254,TRUE,FALSE,NA,NA
"RT @AgenciaSien: Petrleos Mexicanos (PEMEX) inform que este 28, se han registrado 2098 casos sospechosos, se han realizado 732 pruebas de",FALSE,0,NA,2020-04-30T04:04:39Z,FALSE,NA,1255709624579141633,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ZBaqueiro,2,TRUE,FALSE,NA,NA
"RT @CormacRussell: We know were not all in the same boat, just the same storm; some with more shelter than others. Our hope is not in bett",FALSE,0,NA,2020-04-30T04:04:38Z,FALSE,NA,1255709622977077254,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",douglasreid28,53,TRUE,FALSE,NA,NA
"RT @PbGinna: La disque influencer esposa de Samuel Garcia (Nuevo Len), vendiendo el material que mand el extrajero a los hospitales para",FALSE,0,NA,2020-04-30T04:04:38Z,FALSE,NA,1255709622780006400,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",laprun,133,TRUE,FALSE,NA,NA
"RT @IM_MAhiDixiT:   #                   , , ",FALSE,0,NA,2020-04-30T04:04:35Z,FALSE,NA,1255709610297581568,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Psycho_Sagarr,85,TRUE,FALSE,NA,NA
"RT @LambaAlka: This is the real kind of discussion which India needs at this hour.. .

#Covid_19 #lockdown 

#RaghuramRajan #RahulGandhi",FALSE,0,NA,2020-04-30T04:04:35Z,FALSE,NA,1255709608645029888,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",goeltm_tg,50,TRUE,FALSE,NA,NA
"RT @LambaAlka: This is the real kind of discussion which India needs at this hour.. .

#Covid_19 #lockdown 

#RaghuramRajan #RahulGandhi",FALSE,0,NA,2020-04-30T04:04:35Z,FALSE,NA,1255709608347176960,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",saurabhch15,50,TRUE,FALSE,NA,NA
"RT @CancilleriaVE: En medio de la Pandemia Mundial por el #Covid_19, la Administracin Trump y la UE insisten en decir que las sanciones co",FALSE,0,NA,2020-04-30T04:04:34Z,FALSE,NA,1255709605252018178,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",mayemar1972,382,TRUE,FALSE,NA,NA
RT @peru21noticias: Mujer soport intensa lluvia y evit aglomerarse con otras personas por #COVID_19 en Iquitos | FOTOS https://t.co/igbMK,FALSE,0,NA,2020-04-30T04:04:34Z,FALSE,NA,1255709603993726977,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",percys7mix,47,TRUE,FALSE,NA,NA
"RT @HolguerEC: ATENCIN| a la fila los despidos masivos en el #Ecuador, esta ocasin son 130 trabajadores de Ecuatoriana de Cermica. Esto",FALSE,0,NA,2020-04-30T04:04:33Z,FALSE,NA,1255709600290136064,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",OcampoMarieta,35,TRUE,FALSE,NA,NA
RT @Mint_Mutchi:  #covid19  2009 .,FALSE,0,NA,2020-04-30T04:04:33Z,FALSE,NA,1255709599770050561,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",nuna_inu,24,TRUE,FALSE,NA,NA
"#COVID_19
Kinas vlstnd och dess mktiga militra makt har frts till Kina av avancerade lnder i vrlden. Och Kin https://t.co/VhDwy1inQ2",FALSE,1,NA,2020-04-30T04:04:29Z,TRUE,NA,1255709584490033157,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",nobusuzuki1,0,FALSE,FALSE,NA,NA
"RT @josmita10: #29Abril SinAguaParqueCaiza estamos secos, a la situacin del #Covid_19 se le suma la tragedia de #quedatencasa todos los mi",FALSE,0,NA,2020-04-30T04:04:26Z,FALSE,NA,1255709570695077888,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Estherrdemoreno,11,TRUE,FALSE,NA,NA
"RT @prasitchai_k: '    

""   ",FALSE,0,NA,2020-04-30T04:04:24Z,FALSE,NA,1255709562746765312,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",lovecenter,3887,TRUE,FALSE,NA,NA
"RT @Uur18ugur: Byk tehlikelerin en gzel taraf, birbirini hi tanmayan insanlar arasnda bile bir kardelik oluturmasdr.

 Victor",FALSE,0,NA,2020-04-30T04:04:22Z,FALSE,NA,1255709556056961024,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",zafer_yildiz3,4,TRUE,FALSE,NA,NA
"RT @prasitchai_k: '    

""   ",FALSE,0,NA,2020-04-30T04:04:22Z,FALSE,NA,1255709554240712706,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",MeeMiw2,3887,TRUE,FALSE,NA,NA
"RT @PbGinna: La disque influencer esposa de Samuel Garcia (Nuevo Len), vendiendo el material que mand el extrajero a los hospitales para",FALSE,0,NA,2020-04-30T04:04:21Z,FALSE,NA,1255709550688247808,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RogelioRendn1,133,TRUE,FALSE,NA,NA
"RT @prasitchai_k: '    

""   ",FALSE,0,NA,2020-04-30T04:04:20Z,FALSE,NA,1255709547194245121,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",wdbbong,3887,TRUE,FALSE,NA,NA
"New York police break up massive crowd at rabbi's funeral that defied virus shutdown 
#COVID19 #Covid_19 https://t.co/0pQPlMjT1H",FALSE,0,NA,2020-04-30T04:04:20Z,TRUE,NA,1255709544820305920,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",IvanGarciaMayer,0,FALSE,FALSE,NA,NA
"RT @BJAlcaldia: Habilitamos un call center en el que doctoras y doctores te brindan orientacin sobre el #Covid_19.

#EsTiempoDeCuidarnosTo",FALSE,0,NA,2020-04-30T04:04:19Z,FALSE,NA,1255709543146946567,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",colonia_obrera,47,TRUE,FALSE,NA,NA
"#Covid_19 #coronavirus #ChineseVirus 
#StayHomeSaveLives
#StayHome 
# 
#_ 
#_ https://t.co/kjem8oTQKa",FALSE,0,NA,2020-04-30T04:04:18Z,TRUE,NA,1255709539464359936,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",MESHREF_MOH,0,FALSE,FALSE,NA,NA
"RT @arzulhadra: Bu zavalllar #COVID19 #coronavirus #Covid_19 #koronavirus #Korona #koronaturkiye yada herneyse
Bunlardan ok mitliydi
@RT",FALSE,0,NA,2020-04-30T04:04:18Z,FALSE,NA,1255709538256326656,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",CokomeLs1,12,TRUE,FALSE,NA,NA
"RT @LambaAlka: This is the real kind of discussion which India needs at this hour.. .

#Covid_19 #lockdown 

#RaghuramRajan #RahulGandhi",FALSE,0,NA,2020-04-30T04:04:18Z,FALSE,NA,1255709537014673408,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Ra68Ali,50,TRUE,FALSE,NA,NA
"RT @BagdeShan:        
                ",FALSE,0,NA,2020-04-30T04:04:16Z,FALSE,NA,1255709529922252800,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Rajendr12851449,83,TRUE,FALSE,NA,NA
"      
#Covid_19
#IndiaFightsCorona 
#ServingTheNation https://t.co/Ks3hTUEiCo",FALSE,1,NA,2020-04-30T04:04:13Z,FALSE,NA,1255709515497914368,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",birbalt_insan,0,FALSE,FALSE,NA,NA
RT @ForsanUrdu:                          ,FALSE,0,NA,2020-04-30T04:04:12Z,FALSE,NA,1255709513228959746,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",bsmalano,475,TRUE,FALSE,NA,NA
"RT @LambaAlka: This is the real kind of discussion which India needs at this hour.. .

#Covid_19 #lockdown 

#RaghuramRajan #RahulGandhi",FALSE,0,NA,2020-04-30T04:04:10Z,FALSE,NA,1255709506090172421,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ShahNawazKhanMM,50,TRUE,FALSE,NA,NA
RT @FinanzasEc:    | @el_BID pondr a disposicin de Ecuador ms de USD 700 millones para enfrentar la emergencia del #Covid_1,FALSE,0,NA,2020-04-30T04:04:05Z,FALSE,NA,1255709484816760833,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",vero_jaya,83,TRUE,FALSE,NA,NA
"#SesinPlenariaNoPresencial | ""Ministro Carrasquilla, por favor debe revaluar los 300 mil millones que nos est cos https://t.co/Hlcasc3m82",FALSE,2,NA,2020-04-30T04:04:05Z,TRUE,NA,1255709483956932611,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",SenadoGovCo,0,FALSE,FALSE,NA,NA
RT @jorgebarrivivas: Oso de la reportera que por el #Covid_19 le pide al presidente @lopezobrador_  no hacer #ConferenciaPresidente sino ot,FALSE,0,NA,2020-04-30T04:04:05Z,FALSE,NA,1255709482660909056,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",libra0957,3,TRUE,FALSE,NA,NA
"RT @NoticiasCaracol: Se dispara la aprobacin de Duque en medio de la pandemia, segn encuesta Invamer

Esta medicin se hace a propsito d",FALSE,0,NA,2020-04-30T04:04:05Z,FALSE,NA,1255709482379853825,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",escorpionalca,84,TRUE,FALSE,NA,NA
