text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
"RT @LambaAlka: This is the real kind of discussion which India needs at this hour.. .

#Covid_19 #lockdown 

#RaghuramRajan #RahulGandhi",FALSE,0,NA,2020-04-30T04:06:38Z,FALSE,NA,1255710124271906816,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ImranMi47375939,49,TRUE,FALSE,NA,NA
RT @INCIndia: Tune into our social media channels at 9AM today to watch Shri @RahulGandhi interact with Former RBI Governor Dr. Raghuram Ra,FALSE,0,NA,2020-04-30T04:06:38Z,FALSE,NA,1255710124242599942,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",toshif_sheikh,268,TRUE,FALSE,NA,NA
"RT @aginnt: Remember when children were called ""vectors for COVID-19""? 

https://t.co/DVd1tSZk8Y",FALSE,0,NA,2020-04-30T04:06:38Z,FALSE,NA,1255710124158652417,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",ShaneCoombs,51,TRUE,FALSE,NA,NA
So.... who got their nails done recently? What did the salon you went to do differently than they had been doing pre-Covid-19?,FALSE,0,NA,2020-04-30T04:06:38Z,FALSE,NA,1255710123613437958,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",stahhr,0,FALSE,FALSE,NA,NA
"RT @alejandramatus: Izkia Siches dice que ""hoy tenemos 770 nuevos contagiados"" por covid-19 y que ""los asintomticos se deben aislar"" #Emol",FALSE,0,NA,2020-04-30T04:06:38Z,FALSE,NA,1255710123533766660,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",JhonSnowChileno,129,TRUE,FALSE,NA,NA
RT @theAfroLegalise: No major Democratic Party member  is calling for either cancelling rent or national testing for COVID-19. The very bar,FALSE,0,NA,2020-04-30T04:06:38Z,FALSE,NA,1255710123328184321,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",estrange_gary,207,TRUE,FALSE,NA,NA
"RT @buzzflash: ""As COVID-19 cases mounted at meatpacking plants, Trump admin. granted poultry processors waivers to cut chickens faster by",FALSE,0,NA,2020-04-30T04:06:37Z,FALSE,NA,1255710122921168896,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",ejoep,1,TRUE,FALSE,NA,NA
"RT @oyeestoo: No pierdas el buen nimo y la esperanza en Dios, porque es en los momentos difciles cuando nuestra fe est a prueba. Esto es",FALSE,0,NA,2020-04-30T04:06:37Z,FALSE,NA,1255710122254438400,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Vianitzel,11,TRUE,FALSE,NA,NA
"RT @rorislamejor: Grupo Salinas toma medidas vs COVID-19, despide a empleados por sospecha de contagio...
Estos son los amigos de Lpez, in",FALSE,0,NA,2020-04-30T04:06:37Z,FALSE,NA,1255710122149580801,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",condadoeduardo,685,TRUE,FALSE,NA,NA
COVID 19 commemorative coin now available in the White House gift shop.  No time to commiserate with families or wo https://t.co/t92kcaA8Fz,FALSE,0,NA,2020-04-30T04:06:37Z,TRUE,NA,1255710122111840256,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",alpowell_,0,FALSE,FALSE,NA,NA
"RT @LaBunkeT: Ella es Celia nieta del Che Guevara, enfermera atendiendo a los contagiados COVID-19 en uno de los hospitales de La Habana.",FALSE,0,NA,2020-04-30T04:06:37Z,FALSE,NA,1255710121759555588,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",MOmarlopez67,11,TRUE,FALSE,NA,NA
"RT @Sir_Thomas_Wynn: #auspol

Morrison confirms Palmer has a written arrangement with govt to acquire the drug for the Nat medical stockp",FALSE,0,NA,2020-04-30T04:06:37Z,FALSE,NA,1255710121558028288,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",WarConspiracies,10,TRUE,FALSE,NA,NA
"Pandemi Covid-19, Ini Daftar Bantuan untuk Warga Sulut https://t.co/7QrGNej8tX",FALSE,1,NA,2020-04-30T04:06:37Z,FALSE,NA,1255710121176383488,NA,"<a href=""http://www.jawapos.com"" rel=""nofollow"">Jawapos.com auto tweet</a>",jawapos,0,FALSE,FALSE,NA,NA
"RT @JoeBiden: The words of a president matter  and Donald Trump has used his to downplay COVID-19, pass blame onto others, and mislead the",FALSE,0,NA,2020-04-30T04:06:37Z,FALSE,NA,1255710121092620288,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",PMIA7,4317,TRUE,FALSE,NA,NA
RT @AP_Noticias: 52 personas que participaron en las elecciones de Wisconsin tienen COVID-19: https://t.co/jx89eljGQi,FALSE,0,NA,2020-04-30T04:06:37Z,FALSE,NA,1255710121012928514,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Chichibolita,6,TRUE,FALSE,NA,NA
Lima se une a las ciudades en el mundo que realiza una red de ciclovas temporales como medida de proteccin ante l https://t.co/FGzlawtUbb,FALSE,0,NA,2020-04-30T04:06:37Z,TRUE,NA,1255710120933236736,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",ExaArq,0,FALSE,FALSE,NA,NA
"RT @jaarreaza: En Venezuela, con 30 millones de personas, una red de salud pblica nacional gratuita y la preocupacin oportuna del Gobiern",FALSE,0,NA,2020-04-30T04:06:37Z,FALSE,NA,1255710120610234368,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ADUANA_PSAT,646,TRUE,FALSE,NA,NA
Harvard scientists say COVID-19 social distancing could last until 2022 https://t.co/2VvzgggZ6H via @wef #COVID19 #MyRead,FALSE,0,NA,2020-04-30T04:06:37Z,FALSE,NA,1255710120404594688,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",rons1212,0,FALSE,FALSE,NA,NA
RT @CNN: The US Food and Drug Administration has not yet approved any drugs for the treatment of the coronavirus. But it plans to announce,FALSE,0,NA,2020-04-30T04:06:37Z,FALSE,NA,1255710120245227526,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",EricMcFadyen,111,TRUE,FALSE,NA,NA
"RT @YRadianto: Bagaimana Virus Corona Menyebar : SEBUAH KASUS

Satu pegajar Pondok Pesantren Al Fatah Temboro, Magetanterkonfirmasi positi",FALSE,0,NA,2020-04-30T04:06:37Z,FALSE,NA,1255710120232669186,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Sywa18,4,TRUE,FALSE,NA,NA
"RT @honeycomebear: Would you like to enjoy good music at home this weekend?

Funds raised directly support emergency resources for ho",FALSE,0,NA,2020-04-30T04:06:37Z,FALSE,NA,1255710120043900928,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",hamakaze_nai,18,TRUE,FALSE,NA,NA
"RT @ShowSuzuki: 
(COVID-19)VUENOS , Glad , LOUNGE NEO2020531()",FALSE,0,NA,2020-04-30T04:06:37Z,FALSE,NA,1255710119876165632,NA,"<a href=""https://f.tabtter.jp"" rel=""nofollow"">Tabtter Free</a>",Jinn_sin,4597,TRUE,FALSE,NA,NA
"RT @DOHgovph: MEET OUR YOUNGEST COVID-19 SURVIVOR! 

Meet BABY SURVIVOR, a 16-day old baby who conquered COVID-19! Our frontliners at the",FALSE,0,NA,2020-04-30T04:06:37Z,FALSE,NA,1255710119746142208,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",MarrahLeiMatts,184,TRUE,FALSE,NA,NA
PATROLI DIALOGIS Kanit Sabhara dan Kanit Binmas himbau pengunjung warung agar jaga jarak dan gunakan masker. Mari k https://t.co/pVMvascnjm,FALSE,0,NA,2020-04-30T04:06:37Z,TRUE,NA,1255710119616081920,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Polsek7,0,FALSE,FALSE,NA,NA
"RT @greenery444: state officials planning to remove probably causes of death from the reports, which would make it impossible to tell how m",FALSE,0,NA,2020-04-30T04:06:37Z,FALSE,NA,1255710119167492096,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",granny_mp,997,TRUE,FALSE,NA,NA
RT @exame: Estudo mostra que Brasil tem maior taxa de contgio de covid-19 no mundo https://t.co/SPmSW1jVev,FALSE,0,NA,2020-04-30T04:06:36Z,FALSE,NA,1255710118580289536,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Utopia_2020,96,TRUE,FALSE,NA,NA
"RT @BillyArmagh: Quebec planning to reopen stores, schools, businesses as its pandemic caseload is still growing and its hospitals have rea",FALSE,0,NA,2020-04-30T04:06:36Z,FALSE,NA,1255710117674319875,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",davepermen,17,TRUE,FALSE,NA,NA
"RT @lerrydeguzman: @carlos_rhodora Baka po iyong source niya wala pang natatanggap na ayuda kaya mali2 na infos niya, nasa USA po siya d ba",FALSE,0,NA,2020-04-30T04:06:36Z,FALSE,NA,1255710117455998976,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",GuadaZuiga273,11,TRUE,FALSE,NA,NA
RT @docvjg: This lady is working in a ICU deptt. in hospital where covid patients are treated.She came home after 20 days of non-stop servi,FALSE,0,NA,2020-04-30T04:06:36Z,FALSE,NA,1255710117116297217,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",humatahir,997,TRUE,FALSE,NA,NA
RT @SkyNews: Germany faces the prospect of having to restore stricter lockdown measures as its number and rate of #coronavirus infections g,FALSE,0,NA,2020-04-30T04:06:36Z,FALSE,NA,1255710117091323910,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Reza_Gasant,1093,TRUE,FALSE,NA,NA
"RT @ShowSuzuki: 
(COVID-19)VUENOS , Glad , LOUNGE NEO2020531()",FALSE,0,NA,2020-04-30T04:06:36Z,FALSE,NA,1255710116973699074,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",sonic_coll,4597,TRUE,FALSE,NA,NA
Bhabinkamtibmas Kel. Tanah Tinggi dan Kel. Sumber Muliorejo AIPTU BAMBANG SUROSO melakukan penempelan dan sosialisa https://t.co/DZPRRDwUoR,FALSE,0,NA,2020-04-30T04:06:36Z,TRUE,NA,1255710116906590208,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",polsekbinjaiti1,0,FALSE,FALSE,NA,NA
"RT @Ciencia_UNAM: #EmergenciaCoronavirus
Letalidad, inmunidad, carga viral. No te confundas con los trminos! Consulta el Glosario Epidemi",FALSE,0,NA,2020-04-30T04:06:36Z,FALSE,NA,1255710116860461056,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Elvisitante_77,4,TRUE,FALSE,NA,NA
@corynye @mitchellvii https://t.co/Bauc1prG6H,FALSE,0,corynye,2020-04-30T04:06:36Z,FALSE,1251904572551020545,1255710116835282944,89344874,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",blademan9999,0,FALSE,FALSE,NA,NA
bitches keep complaining about new animes getting postponed due to covid-19 but won't even complete the current ani https://t.co/qvsbCoWKrf,FALSE,0,NA,2020-04-30T04:06:36Z,TRUE,NA,1255710116663328769,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ikewya,0,FALSE,FALSE,NA,NA
RT @mitchellvii: The economy is going to do so well this Summer and make Trump look so good that Democrats will accuse HIM of hyping COVID-,FALSE,0,NA,2020-04-30T04:06:36Z,FALSE,NA,1255710115996590080,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",outlaws_,155,TRUE,FALSE,NA,NA
"RT @MSNBC: New CDC data suggests that the US is significantly undercounting the deaths from COVID-19.

""Even in the worst flu years, we don",FALSE,0,NA,2020-04-30T04:06:36Z,FALSE,NA,1255710115895918593,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",SusanKelly18,70,TRUE,FALSE,NA,NA
Yet another reason why this coronavirus is not like the flu. If you counted annual flu deaths in the US the way Cov https://t.co/fGeYeToDrP,FALSE,0,NA,2020-04-30T04:06:36Z,TRUE,NA,1255710115531030533,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",SKastenbaum,0,FALSE,FALSE,NA,NA
Monitoring the impact of the COVID-19 crisis on electricity: lower demand with different profiles https://t.co/dTOARKNyxQ,FALSE,0,NA,2020-04-30T04:06:35Z,FALSE,NA,1255710114507603971,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",fjume96,0,FALSE,FALSE,NA,NA
"RT @Gus7aAraujo: Gnt s uma pergunta...

EUA pas de primeiro mundo, com sade q da de 39862 a 0 no Brasil tem mais de 55 mil mortes pelo c",FALSE,0,NA,2020-04-30T04:06:35Z,FALSE,NA,1255710114314702850,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",emilyXVI2507,1,TRUE,FALSE,NA,NA
RT @_homemtrans: eu s queria que o COVID-19 acabasse logo pra eu abraar a mulher q eu gosto,FALSE,0,NA,2020-04-30T04:06:35Z,FALSE,NA,1255710114230743040,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",aquilucasno,5,TRUE,FALSE,NA,NA
"RT @ShowSuzuki: 
(COVID-19)VUENOS , Glad , LOUNGE NEO2020531()",FALSE,0,NA,2020-04-30T04:06:35Z,FALSE,NA,1255710113911861249,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",fesvolta,4597,TRUE,FALSE,NA,NA
RT @lasillarota: Raquel tard en atenderse por #covid19 y tuvo un infarto cerebral junto con fibrosis pulmonar. Estas son las secuelas de l,FALSE,0,NA,2020-04-30T04:06:35Z,FALSE,NA,1255710112913805312,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",michleguzman,3,TRUE,FALSE,NA,NA
@Reuters @steveholland1 The 2016 election results confirmed that the US is in the grip of pandemic far worse than C https://t.co/eUbzuhwDcj,FALSE,0,Reuters,2020-04-30T04:06:35Z,TRUE,1255707888204550145,1255710112854896640,1652541,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",KoroushGhazi,0,FALSE,FALSE,NA,NA
"RT @ShowSuzuki: 
(COVID-19)VUENOS , Glad , LOUNGE NEO2020531()",FALSE,0,NA,2020-04-30T04:06:35Z,FALSE,NA,1255710112267689984,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",twinklespica,4597,TRUE,FALSE,NA,NA
"@chiproytx @All435Reps prelude
https://t.co/zW8mFzCDQ0",FALSE,0,chiproytx,2020-04-30T04:06:35Z,FALSE,1255706510031716354,1255710111999369216,1257667158,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",politicalaundry,0,FALSE,FALSE,NA,NA
RT @wasthere01:    Covid-19  ''  51  ,FALSE,0,NA,2020-04-30T04:06:35Z,FALSE,NA,1255710111793770497,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",paimtsu,3885,TRUE,FALSE,NA,NA
"RT @theyoncehub: One of the symptoms of COVID 19 is no taste, please get tested!",FALSE,0,NA,2020-04-30T04:06:35Z,FALSE,NA,1255710111739281414,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",jackyreyesxo,1202,TRUE,FALSE,NA,NA
"RT @MilagrosLeivaG: En sus conferencias el presidente Vizcarra y el comando covid-19 muestran camas ucis disponibles, la pregunta es si e",FALSE,0,NA,2020-04-30T04:06:35Z,FALSE,NA,1255710111722422272,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",DashiMary,13,TRUE,FALSE,NA,NA
"RT @elespectador: #Economa No puedo decir un da. Pero yo s dira que en esta semana estamos en necesidad de tenerla"", dijo el ministro",FALSE,0,NA,2020-04-30T04:06:35Z,FALSE,NA,1255710111462498305,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",gracias_uribe,7,TRUE,FALSE,NA,NA
RT @INCIndia: Shri @RahulGandhi will be interacting with Former RBI Governor Dr. Raghuram Rajan on the critical issues related to COVID-19,FALSE,0,NA,2020-04-30T04:06:35Z,FALSE,NA,1255710111252676608,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",SarabSaab1,3690,TRUE,FALSE,NA,NA
RT @NavajoTweets: Navajo Nation orders another 57-hour weekend curfew; has issued 250  curfew citations https://t.co/jVTWKicyL8 via @azcent,FALSE,0,NA,2020-04-30T04:06:35Z,FALSE,NA,1255710111135195136,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",sharleonard10,23,TRUE,FALSE,NA,NA
RT @PrinceHAK33M: The wildest part of COVID 19 has been white people acting like stay at home orders are their own version of the civil rig,FALSE,0,NA,2020-04-30T04:06:35Z,FALSE,NA,1255710111034601472,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",czgl_,43155,TRUE,FALSE,NA,NA
"RT @mmpadellan: It's pretty ironic that the GOP takes its ""reopen America"" cues -- forcing people to sacrifice themselves to COVID-19 for t",FALSE,0,NA,2020-04-30T04:06:35Z,FALSE,NA,1255710110934085633,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",SwmpladySH,128,TRUE,FALSE,NA,NA
"RT @DarshanDevaiahB: COVID-19 #Karnataka wrap: 

- Five ministers to undergo tests after TV journalist tests positive

- 73-year-old man di",FALSE,0,NA,2020-04-30T04:06:34Z,FALSE,NA,1255710110615134208,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",iambhutia,5,TRUE,FALSE,NA,NA
RT @EsinamSeade: I am Esinam from Ghana. I am an events stylist but Corona has stalled businesses. I do interior styling upon request but b,FALSE,0,NA,2020-04-30T04:06:34Z,FALSE,NA,1255710110548140035,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",TAsanwah,115,TRUE,FALSE,NA,NA
"

 https://t.co/PDPaZVJrr8",FALSE,0,NA,2020-04-30T04:06:34Z,TRUE,NA,1255710110417956865,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",hane_fuwa2,0,FALSE,FALSE,NA,NA
"RT @greenery444: state officials planning to remove probably causes of death from the reports, which would make it impossible to tell how m",FALSE,0,NA,2020-04-30T04:06:34Z,FALSE,NA,1255710110262767616,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RobinKLowe,999,TRUE,FALSE,NA,NA
"RT @ShowSuzuki: 
(COVID-19)VUENOS , Glad , LOUNGE NEO2020531()",FALSE,0,NA,2020-04-30T04:06:34Z,FALSE,NA,1255710110078234625,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",hiro_v_rock,4597,TRUE,FALSE,NA,NA
RT @TourismFaith: 99% of Indian tourism dont have those kind of reserves ... No one will be left standing within months . Support Indian t,FALSE,0,NA,2020-04-30T04:06:34Z,FALSE,NA,1255710109897916416,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",deepika63264782,14,TRUE,FALSE,NA,NA
Daily fuck covid-19 tweet https://t.co/p8thaKtyvw,FALSE,0,NA,2020-04-30T04:06:34Z,FALSE,NA,1255710109688139776,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",zach36_,0,FALSE,FALSE,NA,NA
Advocating for COVID-19 Prevention and Protection in Prisons https://t.co/A4GrldGhB2 #pandemic,FALSE,0,NA,2020-04-30T04:06:34Z,FALSE,NA,1255710109596102657,NA,"<a href=""https://paper.li"" rel=""nofollow"">Paper.li</a>",ItzQuauhtli,0,FALSE,FALSE,NA,NA
RT @CarlosLoret: As es como se esconden las muertes por #coronavirus en #Mxico. Aqu les dejo el reportaje especial que hice con varios c,FALSE,0,NA,2020-04-30T04:06:34Z,FALSE,NA,1255710109583519744,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",sandralsegura,2307,TRUE,FALSE,NA,NA
@ABPNews Covid-19 on kehi Behil Very?,FALSE,0,ABPNews,2020-04-30T04:06:34Z,FALSE,1255708849966735360,1255710109553930240,39240673,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",SalmanH82128968,0,FALSE,FALSE,NA,NA
"RT @prasitchai_k: '    

""   ",FALSE,0,NA,2020-04-30T04:06:34Z,FALSE,NA,1255710109218385920,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",laloorose,3887,TRUE,FALSE,NA,NA
RT @wasthere01:    Covid-19  ''  51  ,FALSE,0,NA,2020-04-30T04:06:34Z,FALSE,NA,1255710109205856256,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ppeanut_twt,3885,TRUE,FALSE,NA,NA
RT @laveritepradama: Assa Traor a t infecte par le Covid-19. Nous partageons ce tmoignage d'un mdecin. Merci  lui et aux infirmires,FALSE,0,NA,2020-04-30T04:06:34Z,FALSE,NA,1255710108849446912,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",SuuperNova____,1308,TRUE,FALSE,NA,NA
"22,000 marocains oublis. Pour le Maroc, il y a 22,167 dcs ds  Covid-19.  
#bring_us_home
#Maroc_nous_a_oubli https://t.co/z6wXTYKYsS",FALSE,0,NA,2020-04-30T04:06:34Z,TRUE,NA,1255710108824338433,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",mimizuina,0,FALSE,FALSE,NA,NA
RT @NrOpines: This covid 19 scenario has proven one thing and cleared a huge misconception that KCR is better administrator than Jagan.. Al,FALSE,0,NA,2020-04-30T04:06:34Z,FALSE,NA,1255710108547338240,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",calebrivers97,35,TRUE,FALSE,NA,NA
"RT @miguelm_barrios: La doctora Barrientos es un peligro de salud pblica. Lo siento, pero las cosas que est diciendo son realmente peligr",FALSE,0,NA,2020-04-30T04:06:34Z,FALSE,NA,1255710108497121282,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",MaycF17,87,TRUE,FALSE,NA,NA
"RT @leepnet: Beneath the $10B parking lot industry is... land! How amazing would it be to unpave paradise and put in parks?!

https://t.co",FALSE,0,NA,2020-04-30T04:06:34Z,FALSE,NA,1255710108304068609,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",mitchlowe,3,TRUE,FALSE,NA,NA
"RT @TheRitamApp:            #Covid_19  (, , ,  ",FALSE,0,NA,2020-04-30T04:06:34Z,FALSE,NA,1255710108031627266,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ArvindKaul9,1,TRUE,FALSE,NA,NA
"RT @ForeignAffairs: The COVID-19 pandemic will have far-reaching consequences for the global economy, for the international balance of powe",FALSE,0,NA,2020-04-30T04:06:34Z,FALSE,NA,1255710107918270467,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",ThetaState,4,TRUE,FALSE,NA,NA
RT @RICHARDTERABYTE: @EAristeguieta @ProtestaMilitar Segn dicen los contagiados por el COVID-19 estn en los CDI  AISLADO Y CONTROLADO POR,FALSE,0,NA,2020-04-30T04:06:34Z,FALSE,NA,1255710107792551938,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ProtestaMilitar,1,TRUE,FALSE,NA,NA
"RT @demiadsense: Dok, anakku mau test covid 19.. https://t.co/JcslQILbid",FALSE,0,NA,2020-04-30T04:06:34Z,FALSE,NA,1255710106957701121,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",AnnoyingFain,271,TRUE,FALSE,NA,NA
"RT @jcowacko: Penyakit covid-19 dapat bermanifestasi menjadi penyakit lain, seperti stroke atau serangan jantung. Keadaan ini kemungkinan b",FALSE,0,NA,2020-04-30T04:06:34Z,FALSE,NA,1255710106945085440,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",duckyess,2046,TRUE,FALSE,NA,NA
@titongo12 @lulipop07 Creo que las pretenciones de botox @lulipop07 no era billete fsico sino insumos para seguir https://t.co/vo5NQXWPFr,FALSE,0,titongo12,2020-04-30T04:06:34Z,TRUE,1255546206828351491,1255710106504826884,158726643,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",MPomacea,0,FALSE,FALSE,NA,NA
Authoritarian figures like Trump will take advantage: Nobel laureate Joseph Stiglitz on Covid-19 https://t.co/cgj7EDV41I,FALSE,0,NA,2020-04-30T04:06:34Z,TRUE,NA,1255710106492133377,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",AnilThakur_,0,FALSE,FALSE,NA,NA
"RT @Edgarmolinas: Informa @Enrique_Clausen adems de los tres fallecimientos, 19 nuevos casos de Covid-19 en #Sonora 

Los nuevos casos:
",FALSE,0,NA,2020-04-30T04:06:33Z,FALSE,NA,1255710106294947840,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",OliverBernalT,8,TRUE,FALSE,NA,NA
RT @wasthere01:    Covid-19  ''  51  ,FALSE,0,NA,2020-04-30T04:06:33Z,FALSE,NA,1255710105858949120,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",tomtam_,3885,TRUE,FALSE,NA,NA
"The @texasgop is in the midst of their #rptserves #volunteer Week, an organized effort to encourage #gop party memb https://t.co/bhctzQ50sx",FALSE,0,NA,2020-04-30T04:06:33Z,TRUE,NA,1255710105833738241,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",getjaded,0,FALSE,FALSE,NA,NA
"RT @Drmartyufml: Donc ltat na rquisitionn que les masques des mdecins, infirmires, dentistes, pharmaciens.... dites moi que ce nest",FALSE,0,NA,2020-04-30T04:06:33Z,FALSE,NA,1255710105481424899,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",macrapha,154,TRUE,FALSE,NA,NA
"RT @mmpadellan: BREAKING: Dr. Fauci announces ""good news"" in the treatment of COVID-19 patients with a drug called remdesivir.

It is NOT a",FALSE,0,NA,2020-04-30T04:06:33Z,FALSE,NA,1255710105351286784,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",GuthrieAardvark,1718,TRUE,FALSE,NA,NA
